WB_id	symbol	sequence	live_dead	type	logFC	logCPM	PValue	FDR
227	WBGene00000274	btf-1	F15D4.1	Live	protein_coding_gene	0.0642911843112058	5.26084752258138	0.533463055162016	1
228	WBGene00000275	bub-1	R06C7.8	Live	protein_coding_gene	-0.0972996717633389	5.8541561957702	0.481039295914437	1
229	WBGene00000276	byn-1	F57B9.5	Live	protein_coding_gene	0.164781003492445	7.94107171279017	0.0581234600816321	1
230	WBGene00000277	cab-1	C23H4.1	Live	protein_coding_gene	-0.00034118661770724	9.94661710775578	0.997216789364747	1
231	WBGene00000279	cah-1	F54D8.4	Live	protein_coding_gene	-0.12309724386421	3.61661012784912	0.368522926198419	1
232	WBGene00000280	cah-2	D1022.8	Live	protein_coding_gene	-0.136285737300135	3.43995784340282	0.26465128541264	1
233	WBGene00000281	cah-3	K05G3.3	Live	protein_coding_gene	-0.0362664449036671	6.60753814107609	0.661564716307252	1
234	WBGene00000282	cah-4	R01E6.3	Live	protein_coding_gene	-0.139225159286144	7.97926061235947	0.160987062521074	1
235	WBGene00000283	cah-5	R173.1	Live	protein_coding_gene	0.159185759602353	5.19694918330908	0.164925768858103	1
236	WBGene00000284	cah-6	T28F2.3	Live	protein_coding_gene	-0.0367435387880844	5.96401218429229	0.708097139351403	1
237	WBGene00000285	cal-1	C13C12.1	Live	protein_coding_gene	-0.117090386950618	4.85054212376486	0.324498493829423	1
238	WBGene00000286	cal-2	C18E9.1	Live	protein_coding_gene	-0.134000501512811	5.98244950478819	0.246489246654069	1
239	WBGene00000287	cal-3	M02B7.6	Live	protein_coding_gene	0.187185526684117	2.56630021491117	0.27882807399138	1
240	WBGene00000288	cal-4	T07G12.1	Live	protein_coding_gene	0.0323392843324379	6.03522902927314	0.774385350281576	1
241	WBGene00000289	cam-1	C01G6.8	Live	protein_coding_gene	-0.00878583883660488	7.31441517626686	0.923559164387093	1
242	WBGene00000292	cap-1	D2024.6	Live	protein_coding_gene	-0.0240633050012289	6.65828146100863	0.779591815214325	1
243	WBGene00000293	cap-2	M106.5	Live	protein_coding_gene	0.105011224068248	7.21738521031398	0.206736863963428	1
244	WBGene00000294	cas-1	F41G4.2	Live	protein_coding_gene	-0.0390583391895421	7.17746554736857	0.691338296962426	1
245	WBGene00000295	cat-1	W01C8.6	Live	protein_coding_gene	-0.0333888445877491	3.66278257758928	0.801016487466152	1
246	WBGene00000296	cat-2	B0432.5	Live	protein_coding_gene	-0.0805109502888198	2.79178402834421	0.623054213602778	1
247	WBGene00000298	cat-4	F32G8.6	Live	protein_coding_gene	-0.0524593940167928	4.78366154525071	0.718844306252081	1
248	WBGene00000301	cav-1	T13F2.8	Live	protein_coding_gene	0.102574088205564	5.63320370089307	0.524653074431908	1
249	WBGene00000302	cav-2	C56A3.7	Live	protein_coding_gene	0.1096114163728	2.82181014869614	0.600709333150433	1
250	WBGene00000366	cbp-1	R10E11.1	Live	protein_coding_gene	-0.0680757430019308	9.54779633574142	0.434339132218012	1
251	WBGene00000367	cca-1	C54D2.5	Live	protein_coding_gene	0.040926467030897	6.90688999900797	0.688093309520253	1
252	WBGene00000368	ccb-1	T28F2.5	Live	protein_coding_gene	-0.194872716558639	5.83571892371709	0.0266195961997919	0.962174109731797
253	WBGene00000369	ccf-1	Y56A3A.20	Live	protein_coding_gene	-0.0366126095888853	6.46714684236221	0.710866540370282	1
254	WBGene00000370	ccg-1	Y73F8A.6	Live	protein_coding_gene	-0.0133128851117235	7.57303296724585	0.87169393788088	1
255	WBGene00000371	cox-5B	F26E4.9	Live	protein_coding_gene	-0.0777471431580949	8.05086628565943	0.485280637972421	1
256	WBGene00000372	cyp-13A7	T10B9.10	Live	protein_coding_gene	-0.23818089989455	0.363055266805772	0.568068302773238	1
257	WBGene00000373	cyp-14A5	F08F3.7	Live	protein_coding_gene	-0.102505498001759	4.55930431690421	0.682744858861306	1
258	WBGene00000375	cyp-44A1	ZK177.5	Live	protein_coding_gene	0.175136382977637	3.29467827811061	0.289689949006737	1
259	WBGene00000376	ccr-4	ZC518.3	Live	protein_coding_gene	-0.00223638647640106	7.59920551594728	0.981522992796687	1
260	WBGene00000377	cct-1	T05C12.7	Live	protein_coding_gene	0.115734023978271	8.76219998319892	0.266969809311619	1
261	WBGene00000378	cct-2	T21B10.7	Live	protein_coding_gene	0.120995490179462	8.69343304613356	0.164893079712993	1
262	WBGene00000379	cct-4	K01C8.10	Live	protein_coding_gene	0.192269974421862	8.71257790168695	0.0598315607540295	1
263	WBGene00000380	cct-5	C07G2.3	Live	protein_coding_gene	0.108645002346226	8.91959058781884	0.245413244474038	1
264	WBGene00000381	cct-6	F01F1.8	Live	protein_coding_gene	-0.0158790838683529	8.31389203366257	0.881221396910318	1
265	WBGene00000382	cdc-6	C43E11.10	Live	protein_coding_gene	0.00191539750887717	4.57650855121303	0.986918350515783	1
266	WBGene00000383	cdc-14	C17G10.4	Live	protein_coding_gene	0.0463576382994115	7.68114928047529	0.563660114525342	1
267	WBGene00000386	cdc-25.1	K06A5.7	Live	protein_coding_gene	0.0290222217878118	4.36343210396651	0.818544544033291	1
268	WBGene00000387	cdc-25.2	F16B4.8	Live	protein_coding_gene	-0.159965749315725	4.76568089165271	0.26738646542164	1
269	WBGene00000388	cdc-25.3	ZK637.11	Live	protein_coding_gene	-0.113732425506544	-0.12252692639758	0.903025736781166	1
270	WBGene00000390	cdc-42	R07G3.1	Live	protein_coding_gene	-0.0454926272425593	7.72182297565288	0.601985853817779	1
271	WBGene00000391	cdd-1	C47D2.2	Live	protein_coding_gene	0.0609256201308461	3.46851255580256	0.704044904875411	1
272	WBGene00000392	cdd-2	F49E8.4	Live	protein_coding_gene	-0.0793517396444706	3.20858839913818	0.682691304325509	1
273	WBGene00000393	cdf-1	C15B12.7	Live	protein_coding_gene	-0.027091485857901	5.59241809959162	0.790696360496137	1
274	WBGene00000395	cdh-3	ZK112.7	Live	protein_coding_gene	-0.194358518041285	5.09721744646484	0.325558991356	1
275	WBGene00000396	cdh-4	F25F2.2	Live	protein_coding_gene	-0.0866026645019464	8.24482187534027	0.4381560707341	1
276	WBGene00000397	cdh-5	F08B4.2	Live	protein_coding_gene	-0.0947521217303603	5.80093938143861	0.802421312152522	1
277	WBGene00000399	cdh-7	R05H10.6	Live	protein_coding_gene	-0.0752845949332611	3.75758281209232	0.939200707629276	1
278	WBGene00000401	cdh-9	F59C12.1	Live	protein_coding_gene	0.055868989473337	3.07764323623526	0.751776475372971	1
279	WBGene00000402	cdh-10	C45G7.5	Live	protein_coding_gene	0.40804182165591	3.86395674873928	0.403868369544643	1
280	WBGene00000403	casy-1	B0034.3	Live	protein_coding_gene	-0.0530744858675381	8.94084197819537	0.57096412123344	1
281	WBGene00000405	cdk-1	T05G5.3	Live	protein_coding_gene	-0.241174699819856	5.29847608519664	0.188800736581019	1
282	WBGene00000406	cdk-4	F18H3.5	Live	protein_coding_gene	-0.232882111698501	3.26035236438634	0.134536835221689	1
283	WBGene00000407	cdk-5	T27E9.3	Live	protein_coding_gene	-0.0760295616677996	4.04620435997503	0.549052286088549	1
284	WBGene00000408	cdk-7	Y39G10AL.3	Live	protein_coding_gene	0.0179866416423619	2.77020145578608	0.914611799807225	1
285	WBGene00000409	cdk-8	F39H11.3	Live	protein_coding_gene	-0.0149490243097261	4.01555938783568	0.907223401152758	1
286	WBGene00000410	cdk-9	H25P06.2	Live	protein_coding_gene	-0.0865199881468346	3.95940321685838	0.489713795580025	1
287	WBGene00000411	cdl-1	R06F6.1	Live	protein_coding_gene	-0.149894746582454	6.08096151224095	0.275967020547263	1
288	WBGene00000412	cdr-1	F35E8.11	Live	protein_coding_gene	0.0240238905052361	1.33143883887039	0.950115304367271	1
289	WBGene00000413	cdt-1	Y54E10A.15	Live	protein_coding_gene	-0.0920346748860837	4.00848852854321	0.552095244449896	1
290	WBGene00000414	cec-1	ZK1236.2	Live	protein_coding_gene	0.00203071247572636	6.58009419558759	0.990951896690895	1
291	WBGene00000415	ced-1	Y47H9C.4	Live	protein_coding_gene	0.0249632524926394	6.29424924641525	0.841631262737618	1
292	WBGene00000416	ced-2	Y41D4B.13	Live	protein_coding_gene	-0.0204616155301495	3.9885957117063	0.884732071029899	1
293	WBGene00000417	ced-3	C48D1.2	Live	protein_coding_gene	-0.272483977327615	2.70972150781562	0.148779750130757	1
294	WBGene00000418	ced-4	C35D10.9	Live	protein_coding_gene	0.0482213271537595	4.04338545124727	0.690815405702162	1
295	WBGene00000419	ced-5	C02F4.1	Live	protein_coding_gene	0.0151754966701219	6.4263830998447	0.872679408768515	1
296	WBGene00000420	ced-6	F56D2.7	Live	protein_coding_gene	-0.0684189616725034	5.22588443680895	0.489537360148561	1
297	WBGene00000421	ced-7	C48B4.4	Live	protein_coding_gene	0.0104115187447038	7.69515889900681	0.922705843542926	1
298	WBGene00000423	ced-9	T07C4.8	Live	protein_coding_gene	0.0112582016349983	4.69500216741395	0.917315802166567	1
299	WBGene00000424	ced-10	C09G12.8	Live	protein_coding_gene	-0.0775594113124989	5.93859658596986	0.518741442362863	1
300	WBGene00000425	ced-11	ZK512.3	Live	protein_coding_gene	-0.630357046834314	4.5220740174108	0.000460041451670036	0.12670603213112
301	WBGene00000426	ced-12	Y106G6E.5	Live	protein_coding_gene	-0.0958092892765398	5.27835975358285	0.338051784570542	1
302	WBGene00000428	ceh-1	F16H11.4	Live	protein_coding_gene	-0.132882418278481	0.291652600129723	0.728545618167907	1
303	WBGene00000429	ceh-2	C27A12.5	Live	protein_coding_gene	0.0866862140661907	1.6902715031078	0.704284471356728	1
304	WBGene00000431	ceh-6	K02B12.1	Live	protein_coding_gene	-0.176683977303198	4.00976444099039	0.217163674242325	1
305	WBGene00000433	ceh-8	ZK265.4	Live	protein_coding_gene	0.0540551919219136	0.406388244963685	0.911657119847945	1
306	WBGene00000434	ceh-9	Y65B4BR.9	Live	protein_coding_gene	-0.655043905475157	0.663849698607647	0.0458322720121807	1
307	WBGene00000435	ceh-10	W03A3.1	Live	protein_coding_gene	0.0582830990086531	2.00128077266818	0.760012525301557	1
308	WBGene00000437	ceh-13	R13A5.5	Live	protein_coding_gene	-0.174213398911641	5.16925013654536	0.109695741715503	1
309	WBGene00000438	ceh-14	F46C8.5	Live	protein_coding_gene	-0.259261103255697	3.87223252290191	0.174402285188562	1
310	WBGene00000439	ceh-16	C13G5.1	Live	protein_coding_gene	-0.228482996100642	2.09840780242633	0.226451168867464	1
311	WBGene00000440	ceh-17	D1007.1	Live	protein_coding_gene	0.0169188990080793	1.66624457283997	1	1
312	WBGene00000441	ceh-18	ZC64.3	Live	protein_coding_gene	-0.0247151264259014	6.35051940732514	0.815574204834119	1
313	WBGene00000442	ceh-19	F20D12.6	Live	protein_coding_gene	-0.0708448349876947	0.646816210955651	0.844232758210195	1
314	WBGene00000443	ceh-20	F31E3.1	Live	protein_coding_gene	-0.131701650397997	5.95221000891604	0.202462827357577	1
315	WBGene00000444	ceh-21	T26C11.6	Live	protein_coding_gene	-0.180122102125307	4.03859729401036	0.177238827109201	1
316	WBGene00000445	ceh-22	F29F11.5	Live	protein_coding_gene	-0.0776692108169608	3.93548240586023	0.618582821021838	1
317	WBGene00000446	ceh-23	ZK652.5	Live	protein_coding_gene	-0.473915275559637	3.74909913598753	0.0621624046793656	1
318	WBGene00000447	ceh-24	F55B12.1	Live	protein_coding_gene	0.0331863118641595	2.13391075881821	0.882383166443916	1
319	WBGene00000448	pros-1	K12H4.1	Live	protein_coding_gene	-0.111251851975897	5.4671373332106	0.274906840920841	1
320	WBGene00000449	ceh-27	F46F3.1	Live	protein_coding_gene	-0.0487162778514749	4.07256452943102	0.716320387723341	1
321	WBGene00000451	ceh-30	C33D12.7	Live	protein_coding_gene	-0.0240694498439147	0.828494975473961	1	1
322	WBGene00000452	ceh-31	C33D12.1	Live	protein_coding_gene	-0.174653879680223	2.90611468652756	0.266244945667554	1
323	WBGene00000453	ceh-32	W05E10.3	Live	protein_coding_gene	0.0127671269725276	6.24863856029631	0.904961173499621	1
324	WBGene00000454	ceh-33	C10G8.7	Live	protein_coding_gene	-0.0605887199630536	2.55967521322365	0.689471951008596	1
325	WBGene00000455	ceh-34	C10G8.6	Live	protein_coding_gene	-0.0338071501099048	3.41661397350392	0.816634327399581	1
326	WBGene00000457	ceh-36	C37E2.4	Live	protein_coding_gene	0.0376242500478359	1.24916371145108	0.894718465968524	1
327	WBGene00000458	ceh-37	C37E2.5	Live	protein_coding_gene	0.0640026993647104	5.08679035582379	0.602722715749013	1
328	WBGene00000459	ceh-38	F22D3.1	Live	protein_coding_gene	-0.0293578982630096	7.13013448137183	0.725151657445697	1
329	WBGene00000460	ceh-39	T26C11.7	Live	protein_coding_gene	0.187970014171301	4.37637780006956	0.198258422258081	1
330	WBGene00000461	ceh-40	F17A2.5	Live	protein_coding_gene	0.341329503168076	-0.174966206208064	0.409925889276781	1
331	WBGene00000462	ceh-41	T26C11.5	Live	protein_coding_gene	0.0162438880079586	3.96186874729333	0.920463707287137	1
332	WBGene00000463	ceh-43	C28A5.4	Live	protein_coding_gene	0.0384283038429431	3.33583527281306	0.798591898077221	1
333	WBGene00000464	ceh-44	Y54F10AM.4	Live	protein_coding_gene	-0.065032742217004	6.83798306438054	0.468547145249864	1
334	WBGene00000465	cpg-1	C07G2.1	Live	protein_coding_gene	0.544325136899222	3.52977657283103	0.00414028598087914	0.435376797562394
335	WBGene00000466	cel-1	C03D6.3	Live	protein_coding_gene	-0.0468824601571368	4.99586208994585	0.674181783638616	1
336	WBGene00000467	cep-1	F52B5.5	Live	protein_coding_gene	0.130545465623401	2.60770199895904	0.51304383217479	1
337	WBGene00000468	ces-1	F43G9.11	Live	protein_coding_gene	-0.485706213368887	0.117216729129819	0.384088170134805	1
338	WBGene00000469	ces-2	ZK909.4	Live	protein_coding_gene	0.608621458037238	0.052657390101288	0.120413743622277	1
339	WBGene00000472	cey-1	F33A8.3	Live	protein_coding_gene	0.0416387474564138	10.0238122917663	0.6937816819637	1
340	WBGene00000473	cey-2	F46F11.2	Live	protein_coding_gene	0.124570672492857	3.41382815905602	0.663585564979785	1
341	WBGene00000474	cey-3	M01E11.5	Live	protein_coding_gene	-0.1145547342031	2.14040232690857	0.714182537962216	1
342	WBGene00000475	cey-4	Y39A1C.3	Live	protein_coding_gene	0.0216523427723232	8.21729392647038	0.856040354946939	1
343	WBGene00000476	cfi-1	T23D8.8	Live	protein_coding_gene	-0.140027960061349	5.21629180464739	0.183492790357473	1
344	WBGene00000477	cft-1	C18C4.2	Live	protein_coding_gene	0.0641289065158964	3.91912826379999	0.664216551920876	1
345	WBGene00000478	cfz-2	F27E11.3	Live	protein_coding_gene	-0.0372047021630673	5.37747034646143	0.721740630391686	1
346	WBGene00000479	cgh-1	C07H6.5	Live	protein_coding_gene	-0.0961359821454088	6.54228123174778	0.374093001948314	1
347	WBGene00000480	cgp-1	Y38C9A.2	Live	protein_coding_gene	0.00384707363995136	5.97254750554754	0.983503482306154	1
348	WBGene00000481	cha-1	ZC416.8	Live	protein_coding_gene	0.00778836052482435	5.55469427965637	0.951882554518964	1
349	WBGene00000482	chd-3	T14G8.1	Live	protein_coding_gene	-0.0618482706440145	7.65799901413954	0.508054583985566	1
350	WBGene00000484	che-2	F38G1.1	Live	protein_coding_gene	0.0575429458577823	2.99970404836516	0.723037743549833	1
351	WBGene00000485	che-3	F18C12.1	Live	protein_coding_gene	0.043639881510661	5.90723058060784	0.675902674057266	1
352	WBGene00000487	che-6	C23H5.7	Live	protein_coding_gene	0.163035750854027	1.15226621478835	0.584278627721915	1
353	WBGene00000488	che-7	F26D11.10	Live	protein_coding_gene	-0.197717199971095	3.54140292254434	0.153344142125782	1
354	WBGene00000490	che-11	C27A7.4	Live	protein_coding_gene	-0.0984318473480899	4.9596947939812	0.346826713070423	1
355	WBGene00000491	che-12	B0024.8	Live	protein_coding_gene	-0.0509109372926977	4.59912002576589	0.632253426497856	1
356	WBGene00000492	che-13	F59C6.7	Live	protein_coding_gene	-0.293727905827603	2.72224317732173	0.046577094116152	1
357	WBGene00000493	che-14	F56H1.1	Live	protein_coding_gene	-0.0440790104109092	3.37685648502383	0.946721262130277	1
358	WBGene00000496	chs-1	T25G3.2	Live	protein_coding_gene	-0.0310338523013729	2.40744754404642	0.951053683923952	1
359	WBGene00000497	chs-2	F48A11.1	Live	protein_coding_gene	0.250536381878148	6.47777351597149	0.646281294593298	1
360	WBGene00000498	chk-1	Y39H10A.7	Live	protein_coding_gene	-0.217565928643407	4.11749798302376	0.125107756459729	1
361	WBGene00000499	chk-2	Y60A3A.12	Live	protein_coding_gene	-0.0837175512431976	1.09553688107555	0.820821771517943	1
362	WBGene00000500	chn-1	T09B4.10	Live	protein_coding_gene	0.0911055652912983	4.20897148085325	0.40675832804716	1
363	WBGene00000501	cho-1	C48D1.3	Live	protein_coding_gene	-0.129842180116102	4.91329453798662	0.316166663813479	1
364	WBGene00000502	chp-1	Y110A7A.13	Live	protein_coding_gene	0.0234163554107141	5.60517489170998	0.838062556176846	1
365	WBGene00000503	cht-1	C04F6.3	Live	protein_coding_gene	0.262048086483996	5.02496129148758	0.559880263432376	1
366	WBGene00000506	cic-1	H14E04.5	Live	protein_coding_gene	-0.228362694225018	2.0866655915009	0.324892853255883	1
367	WBGene00000507	cit-1.1	F44B9.4	Live	protein_coding_gene	0.0111535458848567	4.05210823837768	0.939405915970343	1
368	WBGene00000508	cit-1.2	F44B9.3	Live	protein_coding_gene	0.0326827475586853	6.42816154466723	0.767522926686525	1
369	WBGene00000509	cka-1	C28D4.2	Live	protein_coding_gene	-0.0494402345981401	5.57174083755107	0.599156525939907	1
370	WBGene00000510	cka-2	C52B9.1	Live	protein_coding_gene	0.0174153008407793	4.45428271918873	0.889683016781656	1
371	WBGene00000511	ckb-1	B0285.8	Live	protein_coding_gene	0.0202172483626718	3.24236875733572	0.924067706685464	1
372	WBGene00000512	ckb-2	B0285.9	Live	protein_coding_gene	0.209917897523684	2.35406537548545	0.333412598183656	1
373	WBGene00000513	ckb-3	B0285.10	Live	protein_coding_gene	-0.0410804414601687	0.928965203524122	0.947148493949924	1
374	WBGene00000514	ckb-4	F22F7.5	Live	protein_coding_gene	0.0549983047240077	3.15379935957149	0.7550284013279	1
375	WBGene00000515	ckc-1	T27A10.3	Live	protein_coding_gene	0.0147922197801733	3.77500367417163	0.940705866001813	1
376	WBGene00000516	cki-1	T05A6.1	Live	protein_coding_gene	-0.110564489368324	5.27698638539278	0.348629549339346	1
377	WBGene00000517	cki-2	T05A6.2	Live	protein_coding_gene	0.0235401819249481	4.17086964571797	0.849129832809965	1
378	WBGene00000518	ckk-1	C05H8.1	Live	protein_coding_gene	-0.0808844050899086	5.14609471140528	0.433431882185761	1
379	WBGene00000519	cku-70	Y47D3A.4	Live	protein_coding_gene	-0.0722879436899611	3.6308877189079	0.684119571996292	1
380	WBGene00000520	cku-80	R07E5.8	Live	protein_coding_gene	0.0645506494842315	4.37665202377114	0.608421372696655	1
381	WBGene00000521	cky-1	C15C8.2	Live	protein_coding_gene	0.19422828920998	3.21407378760609	0.778619990606794	1
382	WBGene00000522	clc-1	C09F12.1	Live	protein_coding_gene	-0.0646554685274143	3.16085632008645	0.718595176621615	1
383	WBGene00000523	clc-2	C01C10.1	Live	protein_coding_gene	-0.411671414016298	2.48726462113961	0.0393985625116302	1
384	WBGene00000524	clc-3	ZK563.4	Live	protein_coding_gene	-0.0652825621777007	2.33290825027404	0.75133939843733	1
385	WBGene00000526	clc-5	C01C10.4	Live	protein_coding_gene	-0.173354794436273	3.18334772556529	0.364889804703019	1
386	WBGene00000527	cle-1	C36B1.1	Live	protein_coding_gene	-0.100082193184164	5.41272588958621	0.301439295137988	1
387	WBGene00000528	clh-1	T27D12.2	Live	protein_coding_gene	-0.0954153978057443	5.97061027630362	0.356053242170305	1
388	WBGene00000529	clh-2	B0491.8	Live	protein_coding_gene	-0.153906014513607	5.03421573779812	0.109308261207358	1
389	WBGene00000530	clh-3	E04F6.11	Live	protein_coding_gene	-0.0312521872363684	5.3088231038177	0.790053467733161	1
390	WBGene00000531	clh-4	T06F4.2	Live	protein_coding_gene	0.0361623349414319	3.76766383064921	0.795614338380884	1
391	WBGene00000532	clh-5	C07H4.2	Live	protein_coding_gene	0.0101491468405839	6.2555013789721	0.921132320211288	1
392	WBGene00000533	clh-6	R07B7.1	Live	protein_coding_gene	0.122513905698202	5.33791882183842	0.23307693787264	1
