WB_id	symbol	sequence	live_dead	type	logFC	logCPM	PValue	FDR
198	WBGene00000238	bar-1	C54D1.6	Live	protein_coding_gene	-0.447743782812951	4.51154642507583	2.82778586863235e-05	5.23791376235806e-05
199	WBGene00000239	bas-1	C05D2.4	Live	protein_coding_gene	-0.837671386453272	5.2192594405189	2.59069684359052e-11	7.81959118944225e-11
200	WBGene00000240	pah-1	K08F8.4	Live	protein_coding_gene	-1.21533563393175	5.35701010525836	9.40477468969196e-26	6.03473042588567e-25
201	WBGene00000241	bbs-1	Y105E8A.5	Live	protein_coding_gene	1.09200343807036	3.04633928143313	1.11474929945942e-11	3.45721946012513e-11
202	WBGene00000242	bbs-2	F20D12.3	Live	protein_coding_gene	0.795671890581339	2.9369068717107	2.34229981408508e-05	4.37257793760774e-05
203	WBGene00000244	bbs-8	T25F10.5	Live	protein_coding_gene	1.41143059855655	4.0043854770321	5.59751105275667e-26	3.64563680298231e-25
204	WBGene00000245	bca-1	T13C5.5	Live	protein_coding_gene	0.279320399766891	5.68848660728653	0.0247313237325897	0.0330504822709853
205	WBGene00000246	bcc-1	M7.3	Live	protein_coding_gene	0.824593732950206	2.76527400085594	0.000198353628806968	0.000339081006418405
206	WBGene00000247	bec-1	T19E7.3	Live	protein_coding_gene	-1.09803767556164	4.06543554268718	3.15164361517523e-10	8.81942943660407e-10
207	WBGene00000248	ben-1	C54C6.2	Live	protein_coding_gene	-0.689367097282598	6.38868359341967	4.27089221997869e-11	1.26851344617451e-10
208	WBGene00000249	bir-1	T27F2.3	Live	protein_coding_gene	-0.20339450162194	4.65444673124465	0.0308322200833449	0.0407248045774846
209	WBGene00000250	bir-2	C50B8.2	Live	protein_coding_gene	0.680839542148569	1.721040828973	0.00825737181490502	0.011696378116217
210	WBGene00000251	bli-1	C09G5.6	Live	protein_coding_gene	-0.24331050749928	0.442441013816595	0.62926651308144	0.665757184040214
211	WBGene00000253	bli-3	F56C11.1	Live	protein_coding_gene	-0.764826572227775	6.08320076161704	5.83127948693783e-13	1.97716820103986e-12
212	WBGene00000254	bli-4	K04F10.4	Live	protein_coding_gene	-0.347752153884752	8.0724426280888	0.000109514653368667	0.000192002554235041
213	WBGene00000257	bmk-1	F23B12.8	Live	protein_coding_gene	-0.999503035158816	5.3976730085775	5.4363226760401e-12	1.72330706875268e-11
214	WBGene00000259	bpl-1	F13H8.10	Live	protein_coding_gene	0.656050928154488	5.68605259614163	9.07677606310474e-13	3.04016807239911e-12
215	WBGene00000262	bra-1	F54B11.6	Live	protein_coding_gene	0.242473933320303	3.71590307378922	0.055204624987774	0.0704608002027359
216	WBGene00000263		F23H11.5	Live	protein_coding_gene	-0.250986061927022	8.22741242530018	0.0152551609634437	0.0209075995520039
217	WBGene00000264	brc-1	C36A4.8	Live	protein_coding_gene	-0.573378876098554	2.29742009455293	0.00161056107836423	0.00248882776913385
218	WBGene00000265	brd-1	K04C2.4	Live	protein_coding_gene	-1.34033405774013	2.50712311167406	1.39448180432452e-12	4.60603514795567e-12
219	WBGene00000266	bre-1	C53B4.7	Live	protein_coding_gene	-1.68608947430395	6.3299273152538	3.24213370930953e-83	1.13253265816417e-81
220	WBGene00000267	bre-2	Y39E4B.9	Live	protein_coding_gene	0.613468869560268	2.65817485829196	0.000569301256231071	0.000925066098450351
221	WBGene00000268	bre-3	B0464.4	Live	protein_coding_gene	-0.0140271769898526	5.89780748694131	0.883002510959377	0.898945263147583
222	WBGene00000269	bre-4	Y73E7A.7	Live	protein_coding_gene	-0.0687270498711763	3.30048336979178	0.621338931719094	0.657855857180518
223	WBGene00000270	bre-5	T12G3.8	Live	protein_coding_gene	-0.179244373792287	2.73052754139305	0.288379182568332	0.327090096835642
224	WBGene00000271	brf-1	F45E12.2	Live	protein_coding_gene	0.25245298677073	5.55913511060658	0.00672137613038563	0.00963020697672898
225	WBGene00000272	bro-1	F56A3.5	Live	protein_coding_gene	-3.16877626630878	1.51236159951244	4.5864737605893e-25	2.85846288943255e-24
226	WBGene00000273	brp-1	Y79H2A.1	Live	protein_coding_gene	1.52341166140523	8.87689407761003	3.5128192740011e-60	6.8730324647874e-59
227	WBGene00000274	btf-1	F15D4.1	Live	protein_coding_gene	-0.615235941830384	5.26084752258138	9.43980928558665e-10	2.53986377208664e-09
228	WBGene00000275	bub-1	R06C7.8	Live	protein_coding_gene	-1.20635919691804	5.8541561957702	7.52869517853718e-19	3.52833679145974e-18
229	WBGene00000276	byn-1	F57B9.5	Live	protein_coding_gene	1.06395808857203	7.94107171279017	9.29975962212074e-33	7.85788538690343e-32
230	WBGene00000277	cab-1	C23H4.1	Live	protein_coding_gene	1.66445607849793	9.94661710775578	1.232017243197e-70	3.09018405552846e-69
231	WBGene00000279	cah-1	F54D8.4	Live	protein_coding_gene	0.8865828987951	3.61661012784912	8.63145614405624e-10	2.33288761832748e-09
232	WBGene00000280	cah-2	D1022.8	Live	protein_coding_gene	0.733496347314998	3.43995784340282	2.97798329477874e-08	7.18145761034201e-08
233	WBGene00000281	cah-3	K05G3.3	Live	protein_coding_gene	0.498540237464088	6.60753814107609	2.78830328580206e-09	7.27927080919744e-09
234	WBGene00000282	cah-4	R01E6.3	Live	protein_coding_gene	1.35209469427094	7.97926061235947	4.84605465065746e-40	5.33475747169224e-39
235	WBGene00000283	cah-5	R173.1	Live	protein_coding_gene	-0.0147509650262184	5.19694918330908	0.901483379259892	0.915222581538256
236	WBGene00000284	cah-6	T28F2.3	Live	protein_coding_gene	1.28836600019125	5.96401218429229	4.7871031240572e-37	4.75456941350536e-36
237	WBGene00000285	cal-1	C13C12.1	Live	protein_coding_gene	0.74111180974536	4.85054212376486	2.3377511091674e-09	6.14222553393791e-09
238	WBGene00000286	cal-2	C18E9.1	Live	protein_coding_gene	1.47937709122563	5.98244950478819	1.80510300297751e-34	1.63005581391198e-33
239	WBGene00000287	cal-3	M02B7.6	Live	protein_coding_gene	1.15492417294285	2.56630021491117	1.64793801183615e-08	4.05877355210961e-08
240	WBGene00000288	cal-4	T07G12.1	Live	protein_coding_gene	0.960062865534755	6.03522902927314	2.03755919558717e-17	8.85373871334936e-17
241	WBGene00000289	cam-1	C01G6.8	Live	protein_coding_gene	0.0414489634115097	7.31441517626686	0.641050898365873	0.677024626974119
242	WBGene00000292	cap-1	D2024.6	Live	protein_coding_gene	-0.368098118294557	6.65828146100863	1.18895828754987e-05	2.28077425586516e-05
243	WBGene00000293	cap-2	M106.5	Live	protein_coding_gene	0.189599438862451	7.21738521031398	0.0230469000412114	0.03089569242795
244	WBGene00000294	cas-1	F41G4.2	Live	protein_coding_gene	-0.653902216133215	7.17746554736857	1.34136709638788e-11	4.13585781581642e-11
245	WBGene00000295	cat-1	W01C8.6	Live	protein_coding_gene	0.901463866487412	3.66278257758928	2.32894245752339e-10	6.57632371385055e-10
246	WBGene00000296	cat-2	B0432.5	Live	protein_coding_gene	0.550034192290969	2.79178402834421	0.0024377953800516	0.00367981718308379
247	WBGene00000298	cat-4	F32G8.6	Live	protein_coding_gene	1.86637191575176	4.78366154525071	6.30473154402622e-32	5.15096207493117e-31
248	WBGene00000301	cav-1	T13F2.8	Live	protein_coding_gene	-1.10913129978164	5.63320370089307	4.83798547967747e-12	1.53908547401023e-11
249	WBGene00000302	cav-2	C56A3.7	Live	protein_coding_gene	-0.00746490577153704	2.82181014869614	0.980869398784412	0.986032956369085
250	WBGene00000366	cbp-1	R10E11.1	Live	protein_coding_gene	0.443804832370271	9.54779633574142	3.62492865820726e-07	7.98588343990838e-07
251	WBGene00000367	cca-1	C54D2.5	Live	protein_coding_gene	0.762376103150464	6.90688999900797	7.10616023006999e-14	2.52981423850516e-13
252	WBGene00000368	ccb-1	T28F2.5	Live	protein_coding_gene	0.21669320427956	5.83571892371709	0.0148221204184915	0.0203589151849655
253	WBGene00000369	ccf-1	Y56A3A.20	Live	protein_coding_gene	-0.538413645197936	6.46714684236221	1.99986990768091e-08	4.89692884558148e-08
254	WBGene00000370	ccg-1	Y73F8A.6	Live	protein_coding_gene	0.616206852494886	7.57303296724585	1.22203651329891e-13	4.31190119326609e-13
255	WBGene00000371	cox-5B	F26E4.9	Live	protein_coding_gene	-0.00172545058357799	8.05086628565943	0.987769146304021	0.992272547756624
256	WBGene00000372	cyp-13A7	T10B9.10	Live	protein_coding_gene	-0.419956943105497	0.363055266805772	0.420421576558065	0.462605254078601
257	WBGene00000373	cyp-14A5	F08F3.7	Live	protein_coding_gene	1.09700922326743	4.55930431690421	5.92300439213234e-06	1.16925250040137e-05
258	WBGene00000375	cyp-44A1	ZK177.5	Live	protein_coding_gene	-0.470535632382752	3.29467827811061	0.00399603359710718	0.00588495559668576
259	WBGene00000376	ccr-4	ZC518.3	Live	protein_coding_gene	-1.36049548437879	7.59920551594728	2.33302607076548e-52	3.70439017577641e-51
260	WBGene00000377	cct-1	T05C12.7	Live	protein_coding_gene	-1.11004551454578	8.76219998319892	4.91703637921728e-26	3.20828223340091e-25
261	WBGene00000378	cct-2	T21B10.7	Live	protein_coding_gene	-1.13150172629729	8.69343304613356	5.19833539905119e-38	5.33695767635922e-37
262	WBGene00000379	cct-4	K01C8.10	Live	protein_coding_gene	-0.875284301058656	8.71257790168695	1.53437251150319e-17	6.72438283652039e-17
263	WBGene00000380	cct-5	C07G2.3	Live	protein_coding_gene	-0.981326989335761	8.91959058781884	1.85012901310997e-25	1.17193930675635e-24
264	WBGene00000381	cct-6	F01F1.8	Live	protein_coding_gene	-1.50995532201301	8.31389203366257	1.46447722922079e-44	1.86769749571684e-43
265	WBGene00000382	cdc-6	C43E11.10	Live	protein_coding_gene	-0.77121191553487	4.57650855121303	3.38727427126915e-10	9.45295052866655e-10
266	WBGene00000383	cdc-14	C17G10.4	Live	protein_coding_gene	1.21736280060474	7.68114928047529	3.05049697811605e-49	4.41305229500789e-48
267	WBGene00000386	cdc-25.1	K06A5.7	Live	protein_coding_gene	-0.163899467216857	4.36343210396651	0.219036105434176	0.253784896208095
268	WBGene00000387	cdc-25.2	F16B4.8	Live	protein_coding_gene	-1.83686554332353	4.76568089165271	1.73194797160934e-38	1.80794160709832e-37
269	WBGene00000388	cdc-25.3	ZK637.11	Live	protein_coding_gene	1.91480997984001	-0.12252692639758	0.00630316961696134	0.00906092494771859
270	WBGene00000390	cdc-42	R07G3.1	Live	protein_coding_gene	-0.279757554450909	7.72182297565288	0.00122253545902686	0.00191252352202978
271	WBGene00000391	cdd-1	C47D2.2	Live	protein_coding_gene	-0.59519582179776	3.46851255580256	0.000134278092170655	0.000233022032723631
272	WBGene00000392	cdd-2	F49E8.4	Live	protein_coding_gene	-1.43854562889236	3.20858839913818	1.40323030648057e-18	6.51233455911039e-18
273	WBGene00000393	cdf-1	C15B12.7	Live	protein_coding_gene	0.350126162264025	5.59241809959162	0.000372240783735967	0.000618472448337183
274	WBGene00000395	cdh-3	ZK112.7	Live	protein_coding_gene	-1.39749759600578	5.09721744646484	1.67079617560633e-12	5.48330495578227e-12
275	WBGene00000396	cdh-4	F25F2.2	Live	protein_coding_gene	-0.1855619825619	8.24482187534027	0.0959214416593922	0.118175216124371
276	WBGene00000397	cdh-5	F08B4.2	Live	protein_coding_gene	-5.32161560081566	5.80093938143861	6.67323286687774e-47	9.05057207570293e-46
277	WBGene00000399	cdh-7	R05H10.6	Live	protein_coding_gene	-5.71775598079686	3.75758281209232	1.65375434872666e-52	2.6375356105193e-51
278	WBGene00000401	cdh-9	F59C12.1	Live	protein_coding_gene	-2.10380295469165	3.07764323623526	6.59064124481339e-39	7.02838152704522e-38
279	WBGene00000402	cdh-10	C45G7.5	Live	protein_coding_gene	-6.21570137750762	3.86395674873928	3.07528237699119e-42	3.61907922787739e-41
280	WBGene00000403	casy-1	B0034.3	Live	protein_coding_gene	1.04407838608502	8.94084197819537	4.36231845863085e-28	3.11606608301801e-27
281	WBGene00000405	cdk-1	T05G5.3	Live	protein_coding_gene	-1.96277755212872	5.29847608519664	2.53521432599428e-27	1.74900479657467e-26
282	WBGene00000406	cdk-4	F18H3.5	Live	protein_coding_gene	0.0320203530557524	3.26035236438634	0.850153766563516	0.869396804335785
283	WBGene00000407	cdk-5	T27E9.3	Live	protein_coding_gene	0.404625863204158	4.04620435997503	0.00243121297460364	0.0036706548832251
284	WBGene00000408	cdk-7	Y39G10AL.3	Live	protein_coding_gene	-0.114437335446797	2.77020145578608	0.472445939369459	0.514442638382352
285	WBGene00000409	cdk-8	F39H11.3	Live	protein_coding_gene	-0.441389355341744	4.01555938783568	0.000434725282488486	0.000716801231383848
286	WBGene00000410	cdk-9	H25P06.2	Live	protein_coding_gene	0.130244622830016	3.95940321685838	0.296117011898885	0.335176467589966
287	WBGene00000411	cdl-1	R06F6.1	Live	protein_coding_gene	-1.03938101666957	6.08096151224095	2.55474648787483e-14	9.32918898504418e-14
288	WBGene00000412	cdr-1	F35E8.11	Live	protein_coding_gene	-2.49158239631176	1.33143883887039	3.41859218588798e-21	1.79607767007658e-20
289	WBGene00000413	cdt-1	Y54E10A.15	Live	protein_coding_gene	-1.06504442642221	4.00848852854321	5.17315730704689e-14	1.8559608955793e-13
290	WBGene00000414	cec-1	ZK1236.2	Live	protein_coding_gene	0.231470787730086	6.58009419558759	0.0167306022168921	0.0228183682459127
291	WBGene00000415	ced-1	Y47H9C.4	Live	protein_coding_gene	0.42402632273717	6.29424924641525	0.000680046248774383	0.00109618709903733
292	WBGene00000416	ced-2	Y41D4B.13	Live	protein_coding_gene	-0.193643640492702	3.9885957117063	0.1023336921613	0.125524420960444
293	WBGene00000417	ced-3	C48D1.2	Live	protein_coding_gene	-0.766000551845971	2.70972150781562	1.24181341446555e-05	2.37770744946199e-05
294	WBGene00000418	ced-4	C35D10.9	Live	protein_coding_gene	-0.177787036525986	4.04338545124727	0.129630525358344	0.156303113670838
295	WBGene00000419	ced-5	C02F4.1	Live	protein_coding_gene	0.0976014283321985	6.4263830998447	0.288190303860302	0.326927646090079
296	WBGene00000420	ced-6	F56D2.7	Live	protein_coding_gene	0.136103220775399	5.22588443680895	0.180918818244824	0.212805462787645
297	WBGene00000421	ced-7	C48B4.4	Live	protein_coding_gene	-0.117804807096031	7.69515889900681	0.276151334909731	0.314341076027434
298	WBGene00000423	ced-9	T07C4.8	Live	protein_coding_gene	0.0980638208468928	4.69500216741395	0.367193606533425	0.40874761641316
299	WBGene00000424	ced-10	C09G12.8	Live	protein_coding_gene	-0.65918003892653	5.93859658596986	2.49919327241734e-08	6.07286156219224e-08
300	WBGene00000425	ced-11	ZK512.3	Live	protein_coding_gene	-0.806664562540492	4.5220740174108	3.71953956809029e-06	7.50087942751185e-06
301	WBGene00000426	ced-12	Y106G6E.5	Live	protein_coding_gene	-0.125033582948724	5.27835975358285	0.208255931508064	0.242195814133861
302	WBGene00000428	ceh-1	F16H11.4	Live	protein_coding_gene	1.15036252467134	0.291652600129723	0.00239528054210574	0.00361831114060103
303	WBGene00000429	ceh-2	C27A12.5	Live	protein_coding_gene	0.199180300988356	1.6902715031078	0.361637118069529	0.40300084072454
304	WBGene00000431	ceh-6	K02B12.1	Live	protein_coding_gene	-0.535790570704482	4.00976444099039	0.000139294919410694	0.000241406320885765
305	WBGene00000433	ceh-8	ZK265.4	Live	protein_coding_gene	1.70290339487741	0.406388244963685	7.47060481375871e-05	0.000133276036550389
306	WBGene00000434	ceh-9	Y65B4BR.9	Live	protein_coding_gene	0.356132467284384	0.663849698607647	0.325690408925062	0.366018364455802
307	WBGene00000435	ceh-10	W03A3.1	Live	protein_coding_gene	1.06177852043625	2.00128077266818	2.07091494458526e-07	4.65103400287753e-07
308	WBGene00000437	ceh-13	R13A5.5	Live	protein_coding_gene	0.0451103032517006	5.16925013654536	0.686970507974333	0.72005207956736
309	WBGene00000438	ceh-14	F46C8.5	Live	protein_coding_gene	0.536908683467705	3.87223252290191	0.00542646405424253	0.00785425145880358
310	WBGene00000439	ceh-16	C13G5.1	Live	protein_coding_gene	0.0688743328136594	2.09840780242633	0.72752223133878	0.757511697363432
311	WBGene00000440	ceh-17	D1007.1	Live	protein_coding_gene	0.171229535281527	1.66624457283997	0.465084057978965	0.507151962720781
312	WBGene00000441	ceh-18	ZC64.3	Live	protein_coding_gene	0.411812226192592	6.35051940732514	0.000109831351958915	0.000192510662434902
313	WBGene00000442	ceh-19	F20D12.6	Live	protein_coding_gene	0.808009729037099	0.646816210955651	0.0170979773446646	0.0232950182201566
314	WBGene00000443	ceh-20	F31E3.1	Live	protein_coding_gene	-0.124625600519732	5.95221000891604	0.226613046988777	0.261780291899763
315	WBGene00000444	ceh-21	T26C11.6	Live	protein_coding_gene	0.556779873222502	4.03859729401036	6.12059746165795e-05	0.000110000247014513
316	WBGene00000445	ceh-22	F29F11.5	Live	protein_coding_gene	-0.179078328862482	3.93548240586023	0.239375097062509	0.275323654041861
317	WBGene00000446	ceh-23	ZK652.5	Live	protein_coding_gene	1.17852488775707	3.74909913598753	6.00608627915247e-06	1.18532682499685e-05
318	WBGene00000447	ceh-24	F55B12.1	Live	protein_coding_gene	1.07047840888849	2.13391075881821	6.97630809683927e-07	1.50019451633039e-06
319	WBGene00000448	pros-1	K12H4.1	Live	protein_coding_gene	0.73128009074539	5.4671373332106	4.60618018653756e-12	1.46893147698933e-11
320	WBGene00000449	ceh-27	F46F3.1	Live	protein_coding_gene	0.767223095086283	4.07256452943102	4.96994084314363e-09	1.27379192475847e-08
321	WBGene00000451	ceh-30	C33D12.7	Live	protein_coding_gene	-0.169842402324205	0.828494975473961	0.504632013090724	0.546160333370011
322	WBGene00000452	ceh-31	C33D12.1	Live	protein_coding_gene	0.147579269005997	2.90611468652756	0.381485958634654	0.42304621754282
323	WBGene00000453	ceh-32	W05E10.3	Live	protein_coding_gene	0.422911561065625	6.24863856029631	6.52340712815065e-05	0.000116902198310027
324	WBGene00000454	ceh-33	C10G8.7	Live	protein_coding_gene	1.0561726172836	2.55967521322365	1.10722401851292e-09	2.96737694482449e-09
325	WBGene00000455	ceh-34	C10G8.6	Live	protein_coding_gene	0.16809982147149	3.41661397350392	0.220080037903814	0.254808916965111
326	WBGene00000457	ceh-36	C37E2.4	Live	protein_coding_gene	1.31311501830552	1.24916371145108	9.56139095141868e-07	2.03353491544726e-06
327	WBGene00000458	ceh-37	C37E2.5	Live	protein_coding_gene	0.756368217375509	5.08679035582379	4.81048933789496e-10	1.32696125380068e-09
328	WBGene00000459	ceh-38	F22D3.1	Live	protein_coding_gene	0.476559088450078	7.13013448137183	1.24294199216723e-08	3.08730752893151e-08
329	WBGene00000460	ceh-39	T26C11.7	Live	protein_coding_gene	1.03412673906218	4.37637780006956	1.07812681840948e-11	3.34726475032746e-11
330	WBGene00000461	ceh-40	F17A2.5	Live	protein_coding_gene	1.20608219731989	-0.174966206208064	0.00211109777928056	0.00321479451300969
331	WBGene00000462	ceh-41	T26C11.5	Live	protein_coding_gene	0.278515339966143	3.96186874729333	0.0278755174208667	0.0370002929102551
332	WBGene00000463	ceh-43	C28A5.4	Live	protein_coding_gene	0.373235103594227	3.33583527281306	0.0151971343096292	0.0208440296478174
333	WBGene00000464	ceh-44	Y54F10AM.4	Live	protein_coding_gene	0.257467358627372	6.83798306438054	0.00450182207331542	0.00658177784136621
334	WBGene00000465	cpg-1	C07G2.1	Live	protein_coding_gene	2.30040316120773	3.52977657283103	8.04966887703247e-29	5.93041963255447e-28
335	WBGene00000466	cel-1	C03D6.3	Live	protein_coding_gene	0.073010381470067	4.99586208994585	0.508139471075623	0.549541154175419
336	WBGene00000467	cep-1	F52B5.5	Live	protein_coding_gene	0.0865715138364289	2.60770199895904	0.678085545681483	0.711662823505828
337	WBGene00000468	ces-1	F43G9.11	Live	protein_coding_gene	-3.71199434309526	0.117216729129819	3.64497439215038e-18	1.65357374863408e-17
338	WBGene00000469	ces-2	ZK909.4	Live	protein_coding_gene	1.34630211507539	0.052657390101288	0.00175474734225211	0.00270143947497955
